agent_id,brand,parent_id,agent_reply,customer_id,customer_author,customer_text,proposed_intent,thread_id,agent_intent,agent_confidence,decision,decision_reason,draft_reply,evidence_json,gold_intent,human_auto_handle,correctness,groundedness,completeness,safety,tone,judge_correctness,judge_groundedness,judge_completeness,judge_safety,judge_tone,suggested_intent,suggested_auto_handle,assistant_review_note,annotation_notes
118778,AmazonHelp,118779,@142329 I'm sorry you don't have your parcel! We'd like to help! Please reach out to us via phone/chat here: and we can help fix this. ^TK,118779,142329,"@115830 this is apparently a failed delivery attempt of 3 items, all due last Friday, still waiting despite promises that the items would be delivered Friday evening, Saturday morning, Sunday, Monday, Tuesday, you get the picture !!!!!",delivery_status,118779,delivery_status,0.8152502510824821,AUTO_HANDLE,High-confidence intent with a sufficiently similar historical resolution.,"Thanks for reaching out. Based on similar cases, @119702 What was the estimated delivery date provided in the order confirmation e-mail? ^MJ","[{""customer"": ""@AmazonHelp Ordered last Friday, still not here."", ""historical_reply"": ""@119702 What was the estimated delivery date provided in the order confirmation e-mail? ^MJ"", ""similarity"": 0.244, ""case_id"": ""16826""}, {""customer"": ""@115830 still waiting now?"", ""historical_reply"": ""@141270 I'm sorry for the delay. Late parcels typically arrive within 24 hours. Please keep us posted and let us know when it arrives. ^GR"", ""similarity"": 0.134, ""case_id"": ""113771""}, {""customer"": ""@AmazonHelp Arriving today. That's all it's said since this morning. My mum is waiting in as is still waiting. Just a rough time frame would be kind"", ""historical_reply"": ""@120542 I understand. Parcels can be delivered up to 21:00. Please let us know if the order does not arrive by that time. ^AL"", ""similarity"": 0.12, ""case_id"": ""20762""}]",delivery_status,FALSE,,,,,,,,,,,delivery_status,True,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
132347,AmazonHelp,132348,"@145861 I'm sorry to hear that, Kerri. Do you currently have an order that is marked as delivered and you still didn't receive it? You can find more info on how to locate your parcel here: ^MA",132348,145861,"@115830 Appalling service lately. Items marked as delivered when not, no emails just Customer Services who say ‘It’s been delivered’....on top of being two days late on Prime",delivery_status,132348,delivery_status,0.6678616396327229,ESCALATE,low intent confidence (0.67); weak historical match (0.15),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Raised complaint 4 times...on top of it, I got a message saying my product has been delivered when I've been complaining for last 12 hours that it's not... Are you kidding me! And the customer support team can still not promise to deliver today!"", ""historical_reply"": ""@143936 I\u2019m sorry about this experience, Rahul. Do not worry. Please share your details here: and I'll get in touch with you. ^MK"", ""similarity"": 0.153, ""case_id"": ""124718""}, {""customer"": ""@115830 appalling customer service. Appalling delivery system. Two items apparently delivered but NOT. Why are there no supervisors or managers available? Prime membership seems to mean nothing to @115830"", ""historical_reply"": ""@139224 I'm so sorry for the wait! Have we missed the delivery date given in your order conformation e-mail? ^MH"", ""similarity"": 0.15, ""case_id"": ""105165""}, {""customer"": ""@AmazonHelp It's been delivered today. Thank u."", ""historical_reply"": ""@131793 We're glad to know the order was delivered. Do keep us posted for further concerns. ^BV"", ""similarity"": 0.148, ""case_id"": ""69711""}]",delivery_status,FALSE,,,,,,,,,,,delivery_status,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
103041,AmazonHelp,103039,"@138661 D’accord. Si à la date indiquée vous ne recevez toujours pas le colis, je vous invite à le signaler à notre SAV via le lien suivant : ^MD",103039,138661,@AmazonHelp Pas encore. La page de suivi de colis pour celui qui n’est pas encore arrivé me dit de revenir demain si j’ai toujours rien,delivery_status,103045,other,0.4518981418553714,ESCALATE,low intent confidence (0.45); weak historical match (0.20),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp \u00abCOLIS PRIVE\u00bb il y a \u00e9crit sur le suivi de colis. \u00e0 savoir que j'ai un deuxi\u00e8me colis qui devait arriver hier mais celui-ci, pas d'avis"", ""historical_reply"": ""@128315 Je vous invite \u00e0 contacter notre SAV pour signaler cela et remonter cet incident au service en charge des transporteurs. ^ASZ"", ""similarity"": 0.197, ""case_id"": ""54405""}, {""customer"": ""@AmazonHelp Ils devaient d\u00e9j\u00e0 m'envoyer une r\u00e9ponse le 27 pour l'annulation de la commande et je n'ai toujours rien"", ""historical_reply"": ""@132727 Je suis vraiment d\u00e9sol\u00e9e pour cela. Je vous propose de les relancer dans un premier temps via le lien indiqu\u00e9 pr\u00e9c\u00e9demment afin d'obtenir une r\u00e9ponse d\u00e9finitive. ^SB"", ""similarity"": 0.168, ""case_id"": ""74692""}, {""customer"": ""Encore une commande @120533 qui est perdue ... et cette fois-ci, c'est @132988 qui est responsable ! \u00e7a ne sert \u00e0 rien de payer le Prime si la livraison est aussi bancale !"", ""historical_reply"": ""@132987 J'en suis sinc\u00e8rement navr\u00e9. N'ayant pas acc\u00e8s \u00e0 votre compte, je vous invite \u00e0 contacter notre SAV afin de connaitre la raison du retard. Veuillez le faire via le lien suivant : ^ARC"", ""similarity"": 0.166, ""case_id"": ""75878""}]",delivery_status,FALSE,,,,,,,,,,,other,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
109940,AmazonHelp,109942,@140404 Hey Hannah! I'm sorry for the frustration. We'd like to help if we can! Did you receive any e-mails providing insight on the delivery date change? ^AJ,109942,140404,@115821 @AmazonHelp was promised next day delivery and it has been changed to later,delivery_status,109943,delivery_status,0.7108050318954677,ESCALATE,possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115821 @AmazonHelp"", ""historical_reply"": ""@126716 If you're sending a surprise and need the item hidden, our gift options can help! For more info: ^TK"", ""similarity"": 0.265, ""case_id"": ""47917""}, {""customer"": ""@AmazonHelp It says it has been dispatched."", ""historical_reply"": ""@139998 Ok, Keep an eye on the emails and keep us in the loop ^DJ"", ""similarity"": 0.23, ""case_id"": ""108089""}, {""customer"": ""@115821 what happened to next day delivery i pay a subscription for next day delivery nothing is on next day why?"", ""historical_reply"": ""@149045 Hi, please have a look here as to why this might be occurring : ^CR"", ""similarity"": 0.227, ""case_id"": ""145688""}]",delivery_status,FALSE,,,,,,,,,,,delivery_status,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
111767,AmazonHelp,111770,"@140828 I can understand why you're frustrated, Rosie! Here's some additional steps that may help recover the parcel: Let us know if that works! ^CS",111770,140828,@AmazonHelp Yes. Apparently it was signed for when no one was in and there’s a squiggle of a signature which isn’t mine. I asked for a call from amazon where the woman hung up on me and now I’m being told by a customer service chat that I might not get my parcel!,information_request,111775,delivery_status,0.2529925738759502,ESCALATE,low intent confidence (0.25); weak historical match (0.16); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@116935 worst customer service; got hung up on twice"", ""historical_reply"": ""@117845 I'm so sorry we've let you down; that's never our intent! We'd like to take a closer look into this and explore options with you. Please reach us by phone or chat when you have a moment for direct assistance: ^LL"", ""similarity"": 0.16, ""case_id"": ""9959""}, {""customer"": ""as ifffff my amazon courier says he's handed the parcel to resident when NO ONE WAS IN what a ssssssnake"", ""historical_reply"": ""@142960 Hi. My apologies for this. If you get in touch: we'll be happy to look into this with you. ^DC"", ""similarity"": 0.15, ""case_id"": ""132508""}, {""customer"": ""@AmazonHelp I ordered something that is Prime on 11/20. It's 11/30 and I still don't have it. And your customer service rep just hung up on me!!!"", ""historical_reply"": ""@136256 Hello, I'm sorry for the delay. What was the original delivery date you received in your confirmation email?"", ""similarity"": 0.138, ""case_id"": ""93468""}]",delivery_status,FALSE,,,,,,,,,,,delivery_status,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
27865,AmazonHelp,27866,"@122099 Hi, please get in touch with us here: &amp; we'll check the details. ^TS",27866,122099,"The @120474 email says “PRE-SALE AVAILABLE NOW FOR UK &amp; IRELAND TOUR” no option to purchase tickets for Ireland, help? #Morrissey",information_request,27866,information_request,0.3173914710234568,ESCALATE,low intent confidence (0.32); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@120474 it says I\u2019ve exceeded the amount of tickets for Morrissey tour, and I havernt even brought any?"", ""historical_reply"": ""@121996 Hi Zoe, sorry to see this! Please use this link to contact us: and we'll look into this for you. ^RL"", ""similarity"": 0.211, ""case_id"": ""27382""}, {""customer"": ""@120474 Hey, is the brighton date not included in the pre-sale for morrissey??"", ""historical_reply"": ""@121155 Hey, yes Brighton is included! ^TS"", ""similarity"": 0.206, ""case_id"": ""23976""}, {""customer"": ""@120474 Trying to buy Morrissey tickets for Brighton &amp; being told I've exceeded number of tickets! I haven't!"", ""historical_reply"": ""@122007 Hi Daniel. Please use this link to contact us: and we'll look into this for you. ^RL"", ""similarity"": 0.19, ""case_id"": ""27404""}]",delivery_status,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
132534,AmazonHelp,132533,"@145901 Hey James, not a problem at all, we're happy to help! We have shipping restrictions to NI so it doesn't seem you would be able to have the Switch shipped through us. I'd suggest going with the other retailer you're looking at :) ^TI",132533,145901,"@AmazonHelp Appreciate the info. I can't really see what it falls under on that, maybe batteries? Just for clarity, in terms of living in Northern Ireland, there is no point holding off on a competitor deal then? Sorry to be a pain, but aiming to get the Switch as an Xmas gift :)",information_request,132531,information_request,0.3209380041980982,ESCALATE,low intent confidence (0.32); weak historical match (0.13),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Ok, thanks for the info. That's helpful! Appreciate it!"", ""historical_reply"": ""@139219 Of course! Please reach out if you have any other questions or concerns! \ud83d\ude0a ^KJ"", ""similarity"": 0.131, ""case_id"": ""105109""}, {""customer"": ""@AmazonHelp Any idea why this can\u2019t be shipped to Northern Ireland? First time this has happened in all my time on Amazon \ud83d\ude1e"", ""historical_reply"": ""@132738 Hi Chris, some items aren't available to be delivered to Northern Ireland. You can find out more about delivery restrictions here: ^PJ"", ""similarity"": 0.126, ""case_id"": ""74791""}, {""customer"": ""@AmazonHelp Won\u2019t ship black kindle to Northern Ireland, but will ship white?!\ud83e\udd37\ud83c\udffb\u200d\u2640\ufe0f"", ""historical_reply"": ""@131042 Hey Kelsey, do you have the link so we can check that for you? ^RS"", ""similarity"": 0.124, ""case_id"": ""65760""}]",information_request,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
134905,AmazonHelp,134906,"@146409 I'm so sorry for the troubles with your delivery, Phil! We don't have access to any account information here, but would like look into this with you! Have you tried these steps: to locate the delivery? Keep us posted on this! ^FR",134906,146409,@115830 your app says a parcel I ordered was handed to me yesterday;while I was on the school run.It was fulfilled by Amazon.Any help?,information_request,134906,delivery_status,0.3181561664081704,ESCALATE,low intent confidence (0.32); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp It was from a third party seller but fulfilled by Amazon."", ""historical_reply"": ""@125588 We'd like to look into available options with you. Please reach out to us by phone here: ^VS"", ""similarity"": 0.228, ""case_id"": ""43271""}, {""customer"": ""@AmazonHelp sold by a seller, fulfilled by amazon"", ""historical_reply"": ""@146697 As the item is fulfilled by Amazon means these items are owned by third-party Sellers who store their stock in our Amazon Fulfilment Centres and allow us to deliver their products to you. As we don't own this stock, a return for a refund is the best option here. ^GA"", ""similarity"": 0.227, ""case_id"": ""136221""}, {""customer"": ""@AmazonHelp She said fulfilled by Amazon prime"", ""historical_reply"": ""@146136 We would ask that you don't share personal information such as order numbers via Twitter as it is public. Can I ask what your mum was advised when she contacted us?^TI"", ""similarity"": 0.219, ""case_id"": ""133787""}]",information_request,FALSE,,,,,,,,,,,delivery_status,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
33296,AmazonHelp,33295,@123357 You can definitely use the original packaging for your return! You could also get a return box from the carrier upon return. ^SD,33295,123357,"@AmazonHelp And I can use the original packaging, even if that's what caused the damage in the first place?",information_request,33293,information_request,0.27644808455213,ESCALATE,low intent confidence (0.28); weak historical match (0.19); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp I reinstalled it &amp; it's working fine. But how did it happen in the first place?"", ""historical_reply"": ""@130679 Due to the internal technical glitches, we may encounter with such errors. But they are rectified soon. I'm glad that the application is working fine for you now. ^HS"", ""similarity"": 0.192, ""case_id"": ""63905""}, {""customer"": ""@AmazonHelp Please elaborate. If the charges are of prime subscription on then why was i charged 499 in the first place??"", ""historical_reply"": ""@119974 We'd like to have a look into the same; hence the request. Kindly reach out to our support team for further assistance. ^AB"", ""similarity"": 0.189, ""case_id"": ""17918""}, {""customer"": ""@AmazonHelp That's what I'm saying"", ""historical_reply"": ""@132745 We'd really like to help you out, Srinu. However, I would request you to reply to the email sent from Social Media team in order to assist you further. ^SM"", ""similarity"": 0.169, ""case_id"": ""74822""}]",delivery_status,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
130358,AmazonHelp,130356,"@145395 Could you please let us know, if you've filled in your details from the account which has the order? ^PJ",130356,145395,"@AmazonHelp @115830 @115851 Dear Sir, Please look into my problem. I hv order one product in 12th Oct &amp; today is 27th Nov have not received my product as on date. Also I am not gtng ny response 4m customer service team as well. I am asking only one question when I can expect my product.",information_request,130332,delivery_status,0.157836466923319,ESCALATE,low intent confidence (0.16); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp I have not received my refund .."", ""historical_reply"": ""@144768 I get your concern regarding your refund, Dr.Kumar. Could you please confirm if you've received a correspondence from our team here: ^MN"", ""similarity"": 0.202, ""case_id"": ""128035""}, {""customer"": ""@AmazonHelp yes I contacted but it is 10 days gone I have not received my product. And this is not enough to contact you on twitter @115851"", ""historical_reply"": ""@147336 Apologies for the inconvenience you've faced regarding the delivery of the product. Please fill in your details here: and we\u2019ll look into the issue for you. ^PJ"", ""similarity"": 0.146, ""case_id"": ""139061""}, {""customer"": ""@115821 Please give accurate delivery date. I ordered a product by paying 100 INR as delivery charges for assured one day delivery. I did not received my product yet. Customer care is giving false promises. This is not the first time I am facing this issue. Can I have solution?"", ""historical_reply"": ""@131822 I\u2019m sorry about the delay in delivery. I\u2019d like to look into this, please fill this form: and I\u2019ll contact you at the earliest ^RW"", ""similarity"": 0.128, ""case_id"": ""69937""}]",information_request,FALSE,,,,,,,,,,,delivery_status,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
16478,AmazonHelp,16476,@119629 Please connect with our support team here: for further assistance on it. ^RW,16476,119629,@AmazonHelp @AmazonHelp The link you sent me this page opens and in its settings I can't find where to change country to India.,information_request,16477,information_request,0.2584880373584078,ESCALATE,low intent confidence (0.26); weak historical match (0.19); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Did you find the message that you sent ? Can I have the link to that ?"", ""historical_reply"": ""@133921 We apologize for the delay in the response. Be assured that we will get in touch with you at the earliest. ^BV"", ""similarity"": 0.186, ""case_id"": ""80776""}, {""customer"": ""@AmazonHelp I don't know where to find this information on the Orders page."", ""historical_reply"": ""@143375 We'd like to look into this with you to see what options are available. Please reach out to us by chat here: ^JN"", ""similarity"": 0.162, ""case_id"": ""122689""}, {""customer"": ""@AmazonHelp Initially amazon sent me a totally wrong item I raised a request for exchange, But in exchange, again they sent me wrong item First you sent me some other shoes and in exchange you sent me a shoes of different size. This is really annoying"", ""historical_reply"": ""@143735 Certainly not the kind of experience we'd want you to have, Prithu. Could you please confirm, submitting your details using the link shared earlier? ^MK"", ""similarity"": 0.16, ""case_id"": ""124018""}]",delivery_status,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
34481,AmazonHelp,34483,@123475 Sorry for the poor experience! Have you spoken our customer service so we could escalate this feedback to the carrier? ^AD,34483,123475,@115821 @115851 why do you continue to use @2150 I don’t get my items! How can “the door” sign for a package! Terrible service!,information_request,34483,information_request,0.2352098715602741,ESCALATE,low intent confidence (0.24); weak historical match (0.14),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp If I don't get my refund will go to consumer court"", ""historical_reply"": ""@146916 We are here to help. Please update us once you're done filling up the details and we'll investigate. ^HS"", ""similarity"": 0.136, ""case_id"": ""140901""}, {""customer"": ""yo @115821, how can I get my echo to answer to the name Janet?"", ""historical_reply"": ""@119211 We're always looking for ways to improve! Please send feedback/requests following the steps here: ^SH"", ""similarity"": 0.128, ""case_id"": ""14845""}, {""customer"": ""@AmazonHelp Then how can I get my money back? No use of crediting money in Amazon pay balance if I can't use it"", ""historical_reply"": ""@147305 Pay balance can't be flipped to bank account at the moment. You can use it to buy any other product on our marketplace. ^CB"", ""similarity"": 0.125, ""case_id"": ""138894""}]",information_request,FALSE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
122013,AmazonHelp,122015,"@143190 Olá, Adrie! Saiba que as futuras promoções serão anunciadas diretamente no nosso site oficial e redes sociais. Fique de olho! 👀 ^CR",122015,143190,gente alguem sabe me informar se a @117086 vai dar mais descontos de livros após meia noite?,information_request,122015,other,0.3274742469251079,ESCALATE,low intent confidence (0.33),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp quando der meia noite v\u00e3o dar mais descontos nas compras?"", ""historical_reply"": ""@143742 Ol\u00e1, Triz! Assim que tivermos mais informa\u00e7\u00f5es das promo\u00e7\u00f5es saiba que ser\u00e3o anunciadas no nosso site e redes sociais. Fique de olho. \ud83d\ude03\ud83d\udc40 ^NB"", ""similarity"": 0.414, ""case_id"": ""124051""}, {""customer"": ""Black Friday chegando, e eu quero saber se a @117086 vai me ajudar a comprar meu Kindle Paperwhite. \u2665"", ""historical_reply"": ""@142700 Ol\u00e1, Hugo! Voc\u00ea pode verificar as informa\u00e7\u00f5es sobre o Kindle Paperwhite na promo\u00e7\u00e3o acessando o seguinte link: ^NB"", ""similarity"": 0.173, ""case_id"": ""120266""}, {""customer"": ""E j\u00e1 estou desesperada achando que n\u00e3o vai dar tempo da @117086 entregar o terceiro livro antes de eu teminar esse."", ""historical_reply"": ""@117953 Oi Juliana. Qual \u00e9 a data de entrega do seu pedido? \ud83e\udd14 ^JJ"", ""similarity"": 0.131, ""case_id"": ""10656""}]",delivery_status,TRUE,,,,,,,,,,,other,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
73542,AmazonHelp,73543,@132443 Apologies for not receiving the air purifier. This was never intended. Please report it to our support team through the link here: so that we can assist you accordingly. ^SC,73543,132443,"@115850 @115821 @115851 @118702 @132444 So this what I got when I ordered an air purifier for an colleague on @115850 . Turns out I ended up paying Rs.14,000 to order trash. Serious loss of trust in ordering anything online again.",information_request,73543,information_request,0.2286306062995523,ESCALATE,low intent confidence (0.23); weak historical match (0.14),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115850 hello good people of Amazon, my bf ordered a Polaroid camera but ended up paying 5k for a micro-usb cable?"", ""historical_reply"": ""@145534 Also, please don't provide your order details, we consider it to be personal info. Our page is visible to the public. (2/2)^SF"", ""similarity"": 0.139, ""case_id"": ""130812""}, {""customer"": ""@115850"", ""historical_reply"": ""@146146 Please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK"", ""similarity"": 0.119, ""case_id"": ""133774""}, {""customer"": ""@115850"", ""historical_reply"": ""@124275 I'm sorry about the situation. Kindly share your details here: and I'll look into this. ^SG"", ""similarity"": 0.119, ""case_id"": ""38100""}]",information_request,FALSE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
56833,AmazonHelp,56832,@128875 our specific team once we receive your details here: appreciate your understanding. 2/2 ^MJ,56832,128875,@AmazonHelp seller name: ECellStreet Global (India Division) Tell us what more you need?,information_request,56830,information_request,0.407767063758387,ESCALATE,low intent confidence (0.41); weak historical match (0.17),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp There isn't any such option as \""tell us more about your issue\"""", ""historical_reply"": ""@148076 You may also reach to our support team from here and you would see phones/e-mail/chat options. Hope this helps. ^KK"", ""similarity"": 0.171, ""case_id"": ""142152""}, {""customer"": "".@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015"", ""historical_reply"": ""@119350 Please fill in your details using the link: and I'll get in touch with you soon. ^AK (2/2)"", ""similarity"": 0.139, ""case_id"": ""15268""}, {""customer"": ""@AmazonHelp my Prime account isn\u2019t global ? ):"", ""historical_reply"": ""@137900 Prime is limited to the region you are in. If you purchased on you are limited to the US. If you are traveling abroad you can use video benefits: ^AF"", ""similarity"": 0.137, ""case_id"": ""99994""}]",product_issue,FALSE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
145904,AmazonHelp,145905,@149073 We have'nt announced the winners of the one plus 5T contest. You will be personally notified with an email if you are selected. Wishing you luck. ^VH,145905,149073,"@115850 where is the result of oneplus 5t Giveaway , conducted through Amazon App",information_request,145905,information_request,0.5450239748063441,ESCALATE,low intent confidence (0.55),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Where is the result of redtapequiz ?????"", ""historical_reply"": ""@133570 The results are not out yet, our team is working on it. Results would be declared soon. ^MD"", ""similarity"": 0.405, ""case_id"": ""80659""}, {""customer"": ""#SuperValueDayQuiz Where is the result of super value day quiz conducted on Oct 1 and 2 ? @AmazonHelp"", ""historical_reply"": ""@119446 The results will be announced soon. Kindly stay tuned for updates. ^AK"", ""similarity"": 0.304, ""case_id"": ""15668""}, {""customer"": ""@115850 @AmazonHelp where are the result of one plus 5t quiz?"", ""historical_reply"": ""@132452 As we have multiple contests running on Oneplus 5T, could you please let us know which one are your referring to, Sanket? ^RI"", ""similarity"": 0.288, ""case_id"": ""73568""}]",other,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
108238,AmazonHelp,108239,"@140025 I am sorry for the poor delivery service. This is definitely not the customer experience we strive for. Just to clarify, could you confirm the carrier for delivery as shown in your orders: ^SC",108239,140025,@AmazonHelp This has now been located. It’s was with a neighbour but not next door and left on there doorstep. Not sure why it said it had been left with me when clearly not.,information_request,108243,delivery_status,0.3817738664515526,ESCALATE,low intent confidence (0.38); weak historical match (0.15); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp Thank you for getting back. It's definitely not with a neighbour and it's definitely not been left outside anywhere, there's no note to say they tried to deliver or anything like that."", ""historical_reply"": ""@132156 Please get in touch with us here: so we can assist you further.^CN"", ""similarity"": 0.149, ""case_id"": ""72008""}, {""customer"": ""@AmazonHelp This is probably the 3rd time it's been left outside with no note, not sure if it's the same carrier. No I have no set safe place for orders"", ""historical_reply"": ""@137572 You can check which courier was used here: Setting up a Safe Space for deliveries may help prevent this in the future. Please, use the link ^SD provided to learn how. We'll be here if you need us! ^JE"", ""similarity"": 0.135, ""case_id"": ""98575""}, {""customer"": ""@AmazonHelp The issue is that it says that the package was delivered and left on my doorstep but they didn't knock on the door or anything like that so I never received the 2nd part of my package."", ""historical_reply"": ""@138292 I'm sorry you haven't received your package, Justin! Have you tried these tips for locating missing packages scanned as delivered: ? ^TH"", ""similarity"": 0.133, ""case_id"": ""101767""}]",information_request,FALSE,,,,,,,,,,,delivery_status,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
142856,AmazonHelp,142858,"@148248 Oh no! I'm so sorry! You're right, this isn't acceptable. When you can, please phone us here: to report this delivery. Thanks for bringing this to our attention. ^LB",142858,148248,"@115830 it is not okay for couriers to put there foot in your door, when you’ve already agreed to take a neighbours parcels. #poorsevice",information_request,142858,information_request,0.2894845585952557,ESCALATE,low intent confidence (0.29),Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@115821 why are you knocking on my door at 7 a.m. to take my neighbours parcels!? \ud83d\ude16"", ""historical_reply"": ""@145905 I am really sorry for that, Michael. Please contact us directly using the following link: so we can look into this for you.^SM"", ""similarity"": 0.24, ""case_id"": ""132557""}, {""customer"": ""@115850 Okay for replied me"", ""historical_reply"": ""@144787 It was a pleasure assisting you. Do let us know if you need any further assistance. ^SY"", ""similarity"": 0.173, ""case_id"": ""128148""}, {""customer"": ""@115830 what happens when you receive this on your door but the bin is empty? Apparently nothing! \ud83d\ude21"", ""historical_reply"": ""@127176 Oh no! We'd like to see what options are available for your order. Please call/chat with us here: ^MB"", ""similarity"": 0.151, ""case_id"": ""49904""}]",delivery_status,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
71981,AmazonHelp,71979,"@132151 Hey Ron, do you have the link to the item on the website? ^RS",71979,132151,@AmazonHelp I put something on my wishlist last night for £59.99 (&amp; it's still showing that price atm on my list) click on the actual product &amp; price jumps up to £84.99?,information_request,71980,information_request,0.1683821270002923,ESCALATE,low intent confidence (0.17); weak historical match (0.14); possible multi-issue message,Thanks for flagging this. I’m routing this to a support specialist so they can review the details securely.,"[{""customer"": ""@AmazonHelp It doesn\u2019t give me an option when I click on the order"", ""historical_reply"": ""@148581 That's odd! Let's take a look into this further! When you have a chance, please reach out to us in real-time here: ^HM"", ""similarity"": 0.14, ""case_id"": ""144234""}, {""customer"": ""@AmazonHelp also different price on the app"", ""historical_reply"": ""@148230 Hi there, Could you please provide more information so we can help? ^HS"", ""similarity"": 0.112, ""case_id"": ""142776""}, {""customer"": ""Saw last week that Amazon charged me \u00a37.99 for prime delivery last month when I didn't even sign up to it, while cancelling it they offered me a bloody discount...... looked in my bank account just now and still haven't got the \u00a37.99 back."", ""historical_reply"": ""@147588 Sorry to hear about this. Have you canceled the Prime here:"", ""similarity"": 0.107, ""case_id"": ""140019""}]",complaint,TRUE,,,,,,,,,,,information_request,False,"Review the suggestion against customer_text, draft_reply, and evidence_json. Human fields must be independently entered.",
